185;20957;44813
186;33485;47963
187;48406;57483
188;4647;3265
189;41847;1593
190;10978;12851
191;20004;24360
192;16635;15051
193;4862;18138
194;38080;41778
195;15479;24930
196;45947;37910
197;40789;20130
198;25588;20326
199;13167;36737
200;24257;56920
201;27943;51873
202;5104;53269
203;3445;13524
204;19159;12409
205;29969;8457
206;21631;10106
207;43369;28888
208;42431;13632
209;53495;49342
210;16306;19358
211;41608;2732
212;10231;20053
213;55361;59826
214;40997;30511
215;1316;21318
216;27046;1259
217;32446;13783
218;20974;56789
219;8398;5358
220;47498;31693
221;44288;9537
222;40139;5074
223;26383;33349
224;2111;25110
225;58592;53419
226;49514;13820
227;9040;58155
228;12544;37629
229;11297;15720
230;5112;44783
231;36940;46188
232;4145;4305
233;43605;34094
234;32684;25958
235;19288;43716
236;11632;51360
237;36114;5231
238;55274;41256
239;31772;14338
240;9520;32589
241;19108;3865
242;34834;14194
243;30149;57874
244;20496;4083
245;49768;43100
246;13899;4606
247;33551;9296
248;55345;44525
249;50544;49556
250;3791;35243
251;29925;41991
252;44782;9457
253;25820;12272
254;45691;36506
255;32546;6931
256;59891;56990
257;51039;3870
258;43846;8891
259;12335;26101
260;16940;39307
261;43442;4112
262;40515;59883
263;57501;55886
264;9177;32451
265;39764;28428
266;32640;21462
267;16234;39977
268;50401;49778
269;48067;16285
270;25051;8876
271;29616;19843
272;23907;11055
273;24115;2819
274;54503;550
275;53439;24581
276;31100;45138
277;7922;52930
278;13353;15471
279;14960;24755
280;33535;25579
281;35356;7239
282;14090;37415
283;41148;32417
284;20073;22666
285;54767;58436
286;59704;47104
287;39129;1476
288;59967;37253
289;8833;55497
290;8089;11125
291;2014;36490
292;28597;12930
293;23508;23250
294;58728;53156
295;9848;59916
296;1056;54653
297;5980;27002
298;18102;18829
299;792;20619
300;49329;3104
301;41161;56662
302;51592;46341
303;29827;24080
304;39841;23558
305;15959;22844
306;3052;19936
307;43149;52316
308;7543;13480
309;17441;29893
310;51164;22708
311;9062;32714
312;7903;6221
313;20639;58529
314;9489;21916
315;34843;27717
316;3404;9084
317;33247;55839
318;16565;21363
319;51937;9316
320;5840;6146
321;3081;14657
322;58836;1090
323;39126;39452
324;30314;37070
325;16327;23019
326;6057;56790
327;12151;55891
328;58490;54803
329;27147;10888
330;2668;13982
331;48610;58165
332;7040;24169
333;34534;54149
334;26349;44401
335;57400;20353
336;38924;40260
337;35384;23035
338;11276;57304
339;38632;60112
340;482;3454
341;48946;45633
342;32733;11571
343;39843;27913
344;14239;1484
345;51963;29894
346;273;25872
347;21200;50844
348;35672;57949
349;4372;18519
350;49262;52520
351;59306;33012
352;2892;7843
353;28244;27177
354;48062;29418
355;50566;47269
356;40399;21253
357;28532;16198
358;38911;38049
359;26487;55297
360;9050;28154
361;12976;29347
362;1506;44340
363;;9132
364;8934;46391
365;39568;39568
366;39081;20812
367;1869;22013
368;6696;18135
369;58148;51651
370;53267;32927
371;17327;17239
372;11431;34003
373;52869;51124
374;26183;6814
375;28099;6830
376;53277;18311
377;2815;28628
378;35369;37688
379;37908;45321
380;33636;11256
381;39451;39451
382;53094;48832
383;42459;12869
384;54021;27675
385;7287;17136
386;53393;5215
387;42709;47157
388;30717;14819
389;13184;4230
390;11323;20516
391;26626;41330
392;59068;1870
393;26726;51275
394;51793;27296
395;39309;43378
396;15807;22138
397;607;57471
398;22091;1304
399;19574;19089
400;21924;23500
401;17316;50462
402;14960;14960
403;55177;48095
404;50786;31490
405;24806;2235
406;38224;48617
407;18509;33420
408;15501;39239
409;1723;13605
410;21822;51029
411;42755;35361
412;8807;27276
413;7801;17265
414;56919;52414
415;1123;2207
416;45069;57564
417;41089;32564
418;57169;44544
419;15238;25431
420;49422;11140
421;18507;1144
422;18166;16408
423;18092;52853
424;35142;31164
425;56913;9214
426;21917;30789
427;34403;54734
428;11984;28016
429;13266;21428
430;32812;13776
431;31171;103
432;20382;21575
433;29752;2602
434;25733;7506
435;48863;22976
436;49022;42773
437;10209;2321
438;55485;14926
439;41275;34116
440;6471;33102
441;18862;52232
442;23069;21516
443;26926;20747
444;20894;19499
445;6513;11755
446;29146;44131
447;6257;25877
448;14787;22693
449;2392;17755
450;45283;24280
451;58048;26718
452;53824;4455
453;33533;1719
454;56269;29507
455;35819;29133
456;52262;48254
457;58134;51007
458;4355;23730
459;46242;51938
460;2893;30858
461;46357;12371
462;29193;32857
463;47691;39570
464;46287;3996
465;33979;3839
466;3320;29376
467;43457;8971
468;46163;24986
469;6961;4616
470;46664;7717
471;42202;2839
472;13476;49140
473;48202;43945
474;47602;55910
475;17659;37275
476;39429;40963
477;14091;6532
478;17330;16537
479;35591;45825
480;10949;57409
481;46099;2660
482;52203;14750
483;10223;41803
484;11361;11453
485;38255;56984
486;56529;28528
487;15415;57103
488;40380;33968
489;31851;17885
490;23446;19006
491;56033;32688
492;10703;23335
493;5487;1685
494;36353;11744
495;58851;30920
496;10046;2622
497;49887;28386
498;48226;55206
499;36808;23214
500;29592;15493
501;39594;40893
502;3865;6258
503;19915;32646
504;26418;41438
505;22191;31443
506;57457;41759
507;7980;24221
508;53112;42699
509;30144;38586
510;10302;42266
511;29387;18082
512;22339;22859
513;27823;51874
514;59496;12224
515;36422;19069
516;681;49515
517;22831;54146
518;56616;40324
519;38914;30308
520;5206;3688
521;41771;27444
522;35307;10901
523;18808;829
524;26165;30886
525;52891;4812
526;12155;0
527;24612;31200
528;23589;40364
529;52110;25672
530;56079;31218
531;32349;50495
532;42026;5208
533;38325;12512
534;17041;9058
535;59543;46078
536;17768;6738
537;2233;27246
538;653;18286
539;37074;29779
540;31565;40133
541;25394;2684
542;44685;22379
543;53983;16065
544;55728;47795
545;14840;46500
546;19556;52188
547;21955;33271
548;55993;25988
549;34925;34706
550;58678;16232
551;39438;33930
552;3783;52749
553;20263;27879
554;10912;36805
555;26381;19807
556;1246;44290
557;31053;39793
558;28149;7023
559;33265;53274
560;57054;55342
561;43139;15853
562;37569;6291
563;11757;59172
564;37986;46260
565;42518;55619
566;46393;6271
567;31933;10535
568;51740;36446
569;35607;36443
570;47091;13695
571;21565;8318
572;43766;14547
573;46328;7398
574;48312;51060
575;40584;39402
576;44919;47841
577;41982;31314
578;56183;32753
579;27521;55036
580;8704;27919
581;8037;362
582;52575;11015
583;28674;811
584;41674;38948
585;40729;31105
586;14220;49909
587;50741;45747
588;38659;7685
589;15435;51287
590;38364;45101
591;41330;26626
592;46484;30160
593;19266;47768
594;26648;53256
595;34746;55040
596;47966;49652
597;52856;32460
598;44882;59051
599;26927;25483
600;4906;8647
601;42034;8465
602;33296;23449
603;9903;54139
604;50587;14609
605;50415;54273
606;25884;39491
607;59518;52019
608;15557;1190
609;4518;13003
610;45318;32117
611;3984;2209
612;53189;11973
613;15695;57702
614;36864;19739
615;26397;1818
616;49859;5713
617;1218;27565
618;33419;47137
619;44130;59098
620;52004;31240
621;5953;17770
622;23737;28539
623;11594;31414
624;33540;7637
625;37503;40693
626;18344;5680
627;2095;4438
628;47779;26265
629;26462;25960
630;40051;9998
631;51289;4621
632;46038;42544
633;42645;20346
634;21343;5370
635;49884;20152
636;59712;38341
637;50082;9143
638;21485;21720
639;163;2961
640;21042;3883
641;55642;44720
642;28117;12178
643;26133;2694
644;23283;7152
645;29865;41271
646;29773;36360
647;44603;38929
648;28909;22581
649;33986;23072
650;17313;21958
651;47881;632
652;51623;57294
653;23030;44339
654;23074;30946
655;21010;46958
656;52659;41180
657;51292;36347
658;47306;51839
659;22596;23331
660;42052;2159
661;28056;18275
662;4903;31572
663;60230;36531
664;40849;35340
665;27393;20241
666;11007;4368
667;42512;1292
668;36863;30657
669;25994;47380
670;40050;12231
671;39023;5566
672;55974;35633
673;53262;28954
674;1010;12957
675;30474;26975
676;5774;51610
677;47931;44083
678;783;38471
679;26804;22804
680;6693;5423
681;594;24475
682;12083;21028
683;15736;45248
684;13616;21772
685;29548;21652
686;15588;6030
687;26116;6803
688;29374;33598
689;43014;1878
690;46495;15383
691;44722;41123
692;4531;17787
693;36438;43848
694;20786;58528
695;58842;52757
696;59727;36063
697;8912;1121
698;40104;57223
699;10729;58942
700;27759;26243
701;52726;9097
702;58303;21801
703;59419;14359
704;32144;13876
705;41010;50470
706;46295;43003
707;7376;3771
708;23017;54745
709;58725;54462
710;12316;6625
711;52388;28260
712;12854;30086
713;18011;34189
714;17707;2376
715;30182;50933
716;41834;49660
717;45362;7339
718;44597;47415
719;35390;53947
720;54970;37632
721;49369;9130
722;26994;15896
723;12073;55507
724;54441;23934
725;19998;16320
726;20412;48612
727;19565;55115
728;13781;17026
729;57277;5986
730;21765;25634
731;59696;10687
732;59553;15918
733;22312;56500
734;15886;33849
735;29588;54628
736;21582;19763
737;41244;56646
738;13601;37238
739;32767;46908
740;13135;1530
741;17328;25772
742;53278;29657
743;37171;6
744;59876;12716
745;57945;51123
746;29684;28188
747;43205;47221
748;18061;37252
749;9680;24051
750;11413;57564
751;53273;24618
752;17118;37537
753;25446;37614
754;20030;55398
755;37473;40725
756;10768;16640
757;25907;32152
758;38231;38393
759;16645;3600
760;33470;56660
761;46493;26889
762;35708;28860
763;8769;20610
764;60145;31207
765;59338;21659
766;47922;2977
767;38941;7030
768;28102;60185
769;11274;19887
770;59776;8324
771;27295;24035
772;34358;43765
773;21345;54055
774;49739;59169
775;48207;16526
776;27377;45344
777;5683;13191
778;57192;36868
779;6531;31888
780;46120;16094
781;30803;22665
782;18671;2785
783;10800;24269
784;35526;20995
785;44783;12340
786;36673;34103
787;744;40982
788;48942;42358
789;29200;12117
790;12495;41618
791;28300;56983
792;57360;51529
793;24103;36530
794;22667;22755
795;46026;12165
796;58859;11100
797;15037;11233
798;16375;856
799;10045;11452
800;48372;25876
801;3229;54700
802;583;4249
803;40579;49679
804;32447;45691
805;16249;56773
806;20707;52822
807;20241;53458
808;38563;237
809;4602;500
810;27356;15165
811;16889;2439
812;17248;42841
813;25114;16053
814;3561;48539
815;11251;45061
816;32757;18025
817;18879;7511
818;36537;35770
819;28637;1228
820;32322;28494
821;10133;8330
822;57298;28698
823;56968;59600
824;14613;27465
825;638;638
826;34350;34989
827;45292;10593
828;56557;25338
829;48954;59790
830;25970;26263
831;23961;11188
832;49030;34851
833;12927;40906
834;29616;27058
835;9018;17100
836;41438;49081
837;15691;59845
838;24128;22651
839;58289;57981
840;5575;18460
841;58819;29500
842;40927;55943
843;18258;47417
844;56571;4472
845;35636;21570
846;2994;2110
847;12744;57504
848;18790;21089
849;45193;45676
850;46509;35353
851;16595;26019
852;52783;5134
853;32692;32716
854;10648;57250
855;2339;26610
856;3423;4569
857;53670;40206
858;34889;16459
859;56250;52527
860;48181;42265
861;58259;32449
862;25547;7541
863;11116;48125
864;43586;53835
865;16177;6935
866;1147;36778
867;30436;35731
868;32100;56372
869;56202;1529
870;12564;21170
871;1679;25605
872;35245;14975
873;1980;20267
874;725;16065
875;3226;47503
876;13087;32239
877;12945;30259
878;27285;54233
879;43123;15027
880;14938;37927
881;27145;34611
882;21860;26081
883;45495;437
884;54343;40769
885;57086;45225
886;23986;20737
887;14058;39512
888;59670;10909
889;43524;38336
890;24196;33740
891;52294;33590
892;17372;13144
893;20164;12047
894;38250;45301
895;758;18762
896;43576;50401
897;12266;37988
898;43835;15777
899;18139;47695
900;2148;53236
901;15081;7893
902;23755;17186
903;58709;14744
904;13319;22406
905;10798;28741
906;29776;13620
907;19068;6684
908;9701;21859
909;34245;11677
910;1076;7315
911;37421;18434
912;59687;20146
913;38957;59232
914;25194;511
915;36937;51085
916;51989;44114
917;44723;33695
918;28696;26189
919;42878;29852
920;59125;59519
921;30052;55577
922;49350;3779
923;46500;37190
924;26364;9824
925;57230;58749
926;17799;27977
927;2409;48835
928;25087;25123
929;104;42875
930;59739;53167
931;46191;47812
932;24559;7848
933;14744;10035
934;58396;47665
935;31126;48703
936;27050;3002
937;21231;53686
938;31472;12570
939;19415;54357
940;26662;26611
941;43116;19638
942;43714;33734
943;11169;33645
944;55864;58383
945;51558;13073
946;9587;46189
947;49266;16189
948;34296;5264
949;38919;59946
950;10391;40937
951;14724;27783
952;28663;20036
953;17044;5399
954;20522;30416
955;21012;45931
956;47912;55277
957;44392;37060
958;18773;22836
959;47810;18693
960;36521;32093
961;28777;47242
962;23496;4904
963;10415;57534
964;31190;17050
965;16729;9871
966;52631;15356
967;29970;20750
968;19765;1588
969;27946;41668
970;47509;9294
971;40491;45318
972;40970;52426
973;59005;34001
974;29882;4615
975;34870;25151
976;29655;35931
977;34533;39981
978;21331;2074
979;24664;12374
980;32371;17785
981;53258;10276
982;34920;36184
983;8923;1845
984;54563;7780
985;34183;50419
986;47793;23854
987;11761;8540
988;12696;13422
989;4654;47281
990;24889;13628
991;38144;13548
992;41599;26088
993;59000;55874
994;40879;26486
995;17510;49643
996;18658;16828
997;47438;8124
998;34544;34895
999;50400;45468
1000;35996;29376
1001;59781;45209
1002;19545;23172
1003;10222;27536
1004;40020;24801
1005;27400;1596
1006;34516;20361
1007;42115;49049
1008;33892;7930
1009;56494;6912
1010;19559;14349
1011;44754;59565
1012;58263;46200
1013;10202;47957
1014;22874;42
1015;43004;23383
1016;9689;53475
1017;26512;37212
1018;42137;32920
1019;39106;53468
1020;20835;13358
1021;18611;54147
1022;8988;18284
1023;6432;54338
1024;15694;3834
1025;10999;58405
1026;4689;15265
1027;10073;60120
1028;14099;16076
1029;53878;20678
1030;21112;29040
1031;3592;27986
1032;18649;346
1033;57409;32969
1034;1690;31977
1035;18792;461
1036;45826;5284
1037;4369;8921
1038;55309;19625
1039;26127;7469
1040;57729;12981
1041;25326;27323
1042;13363;26482
1043;14254;22240
1044;59048;49153
1045;26038;46649
1046;45506;28450
1047;34034;42410
1048;41893;32832
1049;36999;18711
1050;49056;44257
1051;22168;24049
1052;23897;7101
1053;33021;4961
1054;44178;28190
1055;18381;16730
1056;8922;20146
1057;48261;56364
1058;9505;23724
1059;14281;5046
1060;5473;37524
1061;5213;29833
1062;35810;52759
1063;17540;24284
1064;27870;52157
1065;5964;18520
1066;57178;36984
1067;29023;4178
1068;44342;7193
1069;25931;43409
1070;;49137
1071;49371;5547
1072;46995;26484
1073;2916;36540
1074;3783;48698
1075;51153;32397
1076;19405;17591
1077;43107;27832
1078;48627;57239
1079;31897;54106
1080;5311;20680
1081;54926;38312
1082;18617;23806
1083;4489;47948
1084;55563;23162
1085;6780;26883
1086;14497;4375
1087;2463;11445
1088;33316;10917
1089;28782;17945
1090;52454;57890
1091;27349;29190
1092;38487;26341
1093;39893;13189
1094;35359;34730
1095;26629;55566
1096;32881;32078
1097;4567;33833
1098;22571;35524
1099;30493;20404
1100;40908;30788
1101;55292;26291
1102;29834;23490
1103;52856;14885
1104;35415;7318
1105;15355;6525
1106;14076;51850
1107;15962;26861
1108;23222;29301
1109;26166;26166
1110;48760;43809
1111;50340;51977
1112;32012;5524
1113;28034;47113
1114;26229;26229
1115;25073;22511
1116;6957;27088
1117;52827;4778
1118;49304;26663
1119;26594;30856
1120;47201;30615
1121;55638;34566
1122;42051;44941
1123;2303;4477
1124;29058;48603
1125;59124;55921
1126;33091;51699
1127;53664;44545
1128;46396;36061
1129;11568;29019
1130;51704;28610
1131;1035;17731
1132;16752;41443
1133;59063;30775
1134;3798;35404
1135;679;14380
1136;10118;5997
1137;13152;40659
1138;39615;9186
1139;27106;24388
1140;34091;10716
1141;23290;29915
1142;21669;44475
1143;25715;6409
1144;9792;22834
1145;43342;15658
1146;35230;142
1147;51102;10611
1148;58885;52385
1149;44332;9064
1150;18913;23557
1151;28904;22456
1152;25088;28427
1153;54495;44475
1154;28668;9436
1155;54811;10800
1156;4041;42182
1157;23663;38868
1158;48221;59044
1159;1720;5957
1160;10906;57097
1161;15602;57361
1162;11174;35237
1163;47933;25053
1164;14539;6013
1165;30760;49100
1166;53779;49424
1167;45825;35591
1168;7647;18039
1169;54380;25464
1170;34038;20606
1171;36497;48764
1172;46463;42884
1173;7515;18192
1174;22112;4167
1175;52521;16245
1176;53022;2703
1177;47667;54271
1178;26705;20136
1179;50429;38912
1180;45900;59548
1181;6717;34983
1182;35504;53301
1183;48741;59128
1184;24056;31658
1185;19300;3601
1186;21553;43472
1187;38796;59295
1188;36882;42412
1189;56686;35507
1190;35243;3791
1191;13434;10072
1192;28265;19368
1193;10569;30043
1194;32560;54212
1195;41504;36528
1196;43414;37666
1197;10143;14797
1198;21144;37431
1199;14718;1787
1200;8645;8810
1201;8349;58084
1202;29367;41480
1203;54303;35673
1204;18828;19776
1205;24973;13929
1206;17789;463
1207;38052;26154
1208;31802;46127
1209;31461;59607
1210;16297;5887
1211;53272;52893
1212;290;56483
1213;50059;21391
1214;45770;23659
1215;23035;59355
1216;57832;36721
1217;;1384
1218;18420;50863
1219;18167;23085
1220;43167;30785
1221;1241;39851
1222;42199;21410
1223;47251;19636
1224;22621;31056
1225;37116;9929
1226;25611;7081
1227;27687;36078
1228;16326;17703
1229;30773;58224
1230;2455;37972
1231;17392;15943
1232;16314;11596
1233;8040;15605
1234;862;7490
1235;49598;37431
1236;6107;45523
1237;40690;47448
1238;18042;12543
1239;32127;49700
1240;24022;24138
1241;27749;52472
1242;15324;24956
1243;31850;2994
1244;58565;31804
1245;22787;5329
1246;35941;58504
1247;46307;5266
1248;55766;55473
1249;17562;25992
1250;25632;21927
1251;23449;3760
1252;57576;43074
1253;52357;27997
1254;38959;30149
1255;11617;20709
1256;39500;38100
1257;29496;3957
1258;58814;36124
1259;36245;57940
1260;42491;47434
1261;7307;262
1262;16077;30223
1263;10918;34027
1264;20108;18330
1265;17491;7422
1266;55330;2395
1267;3936;31784
1268;7010;143
1269;43919;31064
1270;6281;45965
1271;16054;4851
1272;42655;16468
1273;4938;37024
1274;4857;42698
1275;48704;45369
1276;48936;6567
1277;26149;7065
1278;48316;7603
1279;7963;26944
1280;13316;27914
1281;48076;1492
1282;57524;49018
1283;17691;42074
1284;22419;52792
1285;18998;26895
1286;2791;44967
1287;9198;1517
1288;51890;47845
1289;45704;34726
1290;47230;38674
1291;44493;46034
1292;31156;54591
1293;35591;31668
1294;35297;37534
1295;45834;19107
1296;29614;50747
1297;41683;9210
1298;21964;3495
1299;48012;36898
1300;55953;54096
1301;47296;25459
1302;3797;16111
1303;3335;27540
1304;28464;12096
1305;5798;30402
1306;42595;42745
1307;32021;16293
1308;57349;23147
1309;4029;55365
1310;34870;13523
1311;7436;11256
1312;8907;43261
1313;2506;33291
1314;25744;38936
1315;29103;350
1316;37037;6643
1317;7031;6516
1318;10354;284
1319;33824;56363
1320;22796;53188
1321;7141;39705
1322;30239;55630
1323;5677;28023
1324;17976;21312
1325;7831;46521
1326;12305;11899
1327;47900;21532
1328;43056;47071
1329;35595;31955
1330;48095;50975
1331;17585;18634
1332;26701;14404
1333;41873;48198
1334;36481;8878
1335;18475;15381
1336;26938;3942
1337;14977;27407
1338;6826;33754
1339;56579;42334
1340;33676;40125
1341;15686;58767
1342;48861;33036
1343;1450;7395
1344;15212;18954
1345;6176;49434
1346;16693;38383
1347;59200;8609
1348;18655;7236
1349;11199;46457
1350;57764;23048
1351;57076;41102
1352;1089;7058
1353;40939;53457
1354;23949;8168
1355;15091;43482
1356;21485;46257
1357;52218;31436
1358;32505;42215
1359;6355;5834
1360;46379;24762
1361;40481;7228
1362;48403;51505
1363;52019;42018
1364;47778;1679
1365;4077;41112
1366;6596;32944
1367;12774;30495
1368;37301;51317
1369;577;44302
1370;40544;47248
1371;49527;57990
1372;11924;44943
1373;16924;22936
1374;21265;44140
1375;34421;14390
1376;31541;26040
1377;16790;40639
1378;11828;25715
1379;41690;5222
1380;56688;42776
1381;48610;22852
1382;19721;34975
1383;34569;30110
1384;36902;44965
1385;38926;53162
1386;48804;40410
1387;43942;47663
1388;23803;5348
1389;38043;1745
1390;17791;57822
1391;52854;45969
1392;31523;52904
1393;24821;3914
1394;29454;2418
1395;23626;47992
1396;45377;24004
1397;41844;33845
1398;21388;57797
1399;42075;29202
1400;36030;20016
1401;51680;35321
1402;43555;13026
1403;4849;30528
1404;16628;47791
1405;6789;59503
1406;53466;39989
1407;22983;17194
1408;8675;28296
1409;1372;11256
1410;49645;8574
1411;17406;38631
1412;46124;380
1413;30824;5361
1414;52242;40302
1415;33974;36473
1416;41540;2438
1417;54890;42537
1418;8254;11226
1419;7843;2892
1420;48607;39928
1421;20003;24017
1422;17658;28613
1423;42397;9851
1424;13406;14403
1425;58889;56496
1426;19782;34455
1427;5063;6602
1428;44505;31334
1429;31258;26165
1430;3545;2965
1431;37698;16125
1432;7429;22018
1433;56764;29310
1434;14373;40988
1435;37972;2455
1436;9011;35070
1437;49325;4563
1438;2317;2999
1439;4033;58298
1440;20461;43884
1441;1607;32697
1442;46661;31854
1443;29722;19562
1444;41393;8546
1445;35390;14046
1446;30433;12818
1447;19555;49646
1448;26333;59246
1449;8691;51169
1450;53534;19698
1451;49878;16945
1452;14511;38791
1453;1680;34181
1454;3033;219
1455;27479;43817
1456;13017;14888
1457;48950;56882
1458;49992;11951
1459;59049;51165
1460;16375;31199
1461;55807;48890
1462;12491;56836
1463;29783;44827
1464;4082;53961
1465;9170;33002
1466;10080;23166
1467;40896;13822
1468;4953;526
1469;47455;58461
1470;28543;51389
1471;30991;2149
1472;45813;33141
1473;20523;46874
1474;39412;36996
1475;14371;47300
1476;11067;45386
1477;42390;2488
1478;4371;18143
1479;25640;24064
1480;50321;23543
1481;42095;53182
1482;35872;34279
1483;;7299
1484;38953;46246
1485;7884;31006
1486;1336;11511
1487;37650;16127
1488;3494;31782
1489;34559;31781
1490;48056;59713
1491;2700;50024
1492;19880;37461
1493;44782;47262
1494;20556;38537
1495;56956;45982
1496;6553;55280
1497;14186;25937
1498;55102;42084
1499;40340;4294
1500;41664;20580
1501;40837;24967
1502;53234;49310
1503;25053;47933
1504;4119;21842
1505;51185;39247
1506;57370;49262
1507;33398;26763
1508;47237;34976
1509;14075;19335
1510;55020;11132
1511;39059;57334
1512;39128;11454
1513;39747;45056
1514;43356;18609
1515;54435;41430
1516;12801;36474
1517;15856;11277
1518;49932;42505
1519;44366;7391
1520;37437;57833
1521;38919;19143
1522;11328;34965
1523;11462;41745
1524;40605;50577
1525;4672;37039
1526;25215;3717
1527;43565;4301
1528;22783;41997
1529;59923;21674
1530;50314;26796
1531;2711;7417
1532;38529;52370
1533;18644;17820
1534;16254;37392
1535;23357;50510
1536;28848;58179
1537;43703;59235
1538;8455;8889
1539;55422;341
1540;21654;15689
1541;27892;4793
1542;40961;15379
1543;10113;8655
1544;11626;2263
1545;45257;38700
1546;18781;45309
1547;51725;542
1548;29312;18111
1549;58278;52074
1550;4469;30586
1551;166;29938
1552;19033;49423
1553;11849;5672
1554;41002;56555
1555;501;40609
1556;8945;57073
1557;2849;26433
1558;4725;15164
1559;5835;43083
1560;26359;13898
1561;59690;25048
1562;12096;12568
1563;31742;35690
1564;47138;49087
1565;28330;8219
1566;59915;59440
1567;12660;29478
1568;26479;23520
1569;56120;17615
1570;8369;46973
1571;24990;11592
1572;26027;6357
1573;18629;14598
1574;26540;57420
1575;15716;17176
1576;52544;24940
1577;41409;37415
1578;13230;52098
1579;9716;493
1580;19139;59794
1581;6823;20605
1582;58292;50319
1583;53833;25998
1584;42074;23367
1585;48628;38501
1586;54211;56614
1587;9250;41280
1588;22110;7753
1589;6572;30013
1590;38855;49314
1591;60203;9672
1592;48466;44351
1593;27011;4775
1594;5325;9121
1595;56201;1911
1596;51916;52492
1597;44463;6730
1598;44248;48757
1599;1433;9320
1600;57093;1666
1601;44977;22148
1602;31440;54648
1603;32223;26971
1604;13642;32765
1605;35177;12498
1606;4319;18865
1607;34852;58748
1608;2043;8224
1609;34226;46624
1610;12660;203
1611;59964;24584
1612;8996;40377
1613;9729;53436
1614;4768;12260
1615;47790;34187
1616;9434;615
1617;19626;30895
1618;39180;47323
1619;53788;37114
1620;21004;32652
1621;1785;26381
1622;35831;12199
1623;10513;46909
1624;44471;48666
1625;57455;25425
1626;22396;14144
1627;5924;28836
1628;15749;10378
1629;41843;20573
1630;7581;14444
1631;5509;9172
1632;22135;47168
1633;46616;59112
1634;35522;16034
1635;27491;32549
1636;26489;13341
1637;7381;14031
1638;20451;31412
1639;33969;47070
1640;18537;55032
1641;24245;11212
1642;40289;29921
1643;32440;34174
1644;25180;24535
1645;49621;43179
1646;8589;21396
1647;47491;57353
1648;7950;32360
1649;7078;47292
1650;5323;17050
1651;11900;58555
1652;22662;19315
1653;23303;30231
1654;9542;55164
1655;36381;11557
1656;10791;53995
1657;5848;27413
1658;31919;13093
1659;56023;3027
1660;52621;23612
1661;3890;24096
1662;20606;4013
1663;17302;9768
1664;12035;39009
1665;4879;6949
1666;13479;23960
1667;749;28763
1668;35869;16943
1669;11594;22901
1670;32538;13262
1671;47085;10518
1672;48406;49618
